Année;Numéro;Type de feu;Département;Code INSEE;Commune;Lieu-dit;Code du carreau DFCI;Alerte;Origine de l'alerte;Surface parcourue (m2)
1998;1482;0;2B;2B170;Morsiglia;;NC68H72;1998-08-21 18:20:00;3;18800000
1998;1518;0;2B;2B165;Moncale;;NC24H21;1998-08-25 09:55:00;3;500
1998;1537;0;2B;2B165;Moncale;;NC24G22;1998-08-27 12:55:00;3;480000
1997;1877;0;2B;2B138;Lavatoggio;;NC24K55;1997-10-11 18:35:00;3;450000
1997;1778;0;2B;2B150;Lumio;;NC24F52;1997-09-23 16:15:00;3;500
1996;949;0;2B;2B250;Prunelli-di-Casacconi;VERCAJU;NC84A41;1996-07-22 11:36:00;3;15000
1996;1183;0;2B;2B327;Tomino;;NC88A81;1996-08-27 19:05:00;3;60000
1992;1197;0;2B;2B050;Calvi;CALVI;NC24E2;1992-03-13 11:00:00;;1000
1992;1512;0;2B;2B105;Erbajolo;;NC62H0;1992-08-04 19:20:00;1;10
1992;1806;0;2B;2B347;Vezzani;;NC60H52;1992-08-24 14:55:00;3;30
2022;1278;0;2B;2B007;Albertacce;;NC42D1;2022-02-02 16:04:00;;10
2022;1357;0;2B;2B109;Farinole;bracolacce;NC66K6;2022-02-12 13:33:00;;250
2012;7225;0;2B;2B354;Vivario;;NC60B33;2012-08-06 12:50:00;;100
2012;8233;0;2B;2B007;Albertacce;;NC42B02;2012-08-28 17:48:00;;2000
2012;8250;0;2B;2B123;Ghisonaccia;;NB88C94;2012-08-31 22:44:00;;3000
2012;7827;0;2B;2B188;Olmeta-di-Tuda;;NC64K95;2012-08-23 14:57:00;;10000
2012;6720;0;2B;2B355;Volpajola;;NC64K53;2012-07-25 13:32:00;;100
2012;5233;0;2B;2B080;Castifao;;NC64B31;2012-07-01 11:17:00;;260200
2013;4747;0;2B;2B002;Aghione;;NC80E05;2013-09-13 18:22:00;;5000
2017;3654;0;2B;2B314;Santo-Pietro-di-Tenda;CHAMPS DE TIR;NC66D23;2017-07-06 15:40:00;;260000
2017;7314;0;2B;2B143;Linguizzetta;Champs de tir;NC80K65;2017-09-21 14:55:00;;150
2014;2731;0;2B;2B086;Centuri;;NC68G95;2014-07-01 19:46:00;;40
2014;4143;0;2B;2B007;Albertacce;;NC42E25;2014-07-26 18:05:00;;20
2015;5380;0;2B;2B224;Pietracorbara;;NC88C22;2015-09-11 11:31:00;;80
2015;3529;0;2B;2B002;Aghione;PUZZICHELLU;NC80C25;2015-07-27 13:27:00;;15605
2016;1044;0;2B;2B087;Cervione;;NC82F45;2016-04-06 11:35:00;;10000
2016;5883;0;2B;2B329;Tralonca;;NC62B43;2016-08-25 01:37:00;;100
2017;1786;0;2B;2B173;Muro;regino;NC44A52;2017-05-24 19:11:00;;200
2017;4050;0;2B;2B043;Brando;sagro;NC88C03;2017-07-13 19:30:00;;10
2017;5140;0;2B;2B036;Bigorno;BD RD;NC64G54;2017-08-08 08:49:00;;30
2019;5896;0;2B;2B290;Speloncato;;NC44D51;2019-09-08 11:18:00;;2000
2012;108;0;2B;2B079;Castello-di-Rostino;;NC64H15;2012-01-05 18:25:00;;100
2012;104;0;2B;2B167;Montegrosso;;NC24L42;2012-01-05 11:41:00;;1000
2012;103;0;2B;2B361;Zilia;;NC44A44;2012-01-05 11:41:00;;3500
2011;2241;0;2B;2B150;Lumio;;NC24G64;2011-06-16 20:53:00;;4000
2011;7364;0;2B;2B152;Luri;;NC68L52;2011-12-15 16:17:00;;10
2011;5986;0;2B;2B205;Patrimonio;;NC66H53;2011-10-04 10:41:00;;15000
2011;1898;0;2B;2B229;Pietroso;;NC60K25;2011-06-02 10:47:00;;2000
2011;5132;0;2B;2B329;Tralonca;;NC62C44;2011-08-25 14:11:00;;2000
2011;5133;0;2B;2B337;Valle-di-Rostino;;NC64D12;2011-08-25 17:22:00;;2500
2011;2079;0;2B;2B341;Venaco;;NC60C71;2011-06-13 14:09:00;;15000
2011;6623;0;2B;2B347;Vezzani;;NC60K41;2011-10-23 18:11:00;;5
