Année;Numéro;Type de feu;Département;Code INSEE;Commune;Lieu-dit;Code du carreau DFCI;Alerte;Origine de l'alerte;Surface parcourue (m2)
2007;3994;0;2A;2A089;Ciamannacce;CIMETIERE;NB64D21;2007-05-12 13:16:00;3;600
2007;3997;0;2A;2A181;Ocana;VALLE LONGA;NB48C4;2007-05-13 11:09:00;3;100
2007;4007;0;2A;2A119;Frasseto;;NB46K95;2007-05-20 19:27:00;3;100
2007;4008;0;2A;2A247;Porto-Vecchio;HORIZON BLEU;NB84A21;2007-05-21 12:59:00;3;1000
2007;4009;0;2A;2A247;Porto-Vecchio;PEZZA CARDA;NB84A42;2007-05-21 13:48:00;3;300
2007;4012;0;2A;2A041;Bonifacio;BANCARELO;NB62F24;2007-05-22 09:54:00;3;300
2007;4013;0;2A;2A269;Sari-Solenzara;BELVEDERE;NB86C72;2007-05-22 10:33:00;3;50
2007;4014;0;2A;2A232;Pila-Canale;;NB46D33;2007-05-22 15:42:00;3;5000
2007;4021;0;2A;2A284;Sollacaro;facciato;NB46C02;2007-05-26 12:06:00;3;200
2007;4024;0;2A;2A139;Lecci;NIVATOLI;NB84B84;2007-06-01 13:07:00;3;300
2007;4025;0;2A;2A362;Zonza;CAVU;NB84D92;2007-06-01 13:37:00;3;100
2007;4026;0;2A;2A362;Zonza;CARAMONTINU;NB84D82;2007-06-01 16:17:00;3;200
2007;4028;0;2A;2A139;Lecci;MURA DELLUNDA;NB84C64;2007-06-04 14:30:00;3;600
2007;4035;0;2A;2A232;Pila-Canale;calzola;NB46D11;2007-06-10 17:58:00;3;1000
2007;4036;0;2A;2A114;Figari;;NB62E61;2007-06-11 13:39:00;3;60
2007;4037;0;2A;2A247;Porto-Vecchio;TRINITE;NB84D85;2007-06-11 17:22:00;4;300
2007;4040;0;2A;2A142;Levie;;nb64d82;2007-06-13 12:44:00;3;30
2007;4041;0;2A;2A345;Vero;;nb48d85;2007-06-15 09:27:00;3;250
2007;4042;0;2A;2A362;Zonza;STE LUCIE POVO;NB84C94;2007-06-15 09:45:00;3;30
2007;4043;0;2A;2A348;Vico;CARRIERE;NB28F84;2007-06-16 10:33:00;3;20000
2007;4045;0;2A;2A017;Appietto;RTE DE LAVA;NB28D34;2007-06-16 16:58:00;3;150000
2007;4050;0;2A;2A295;Sant'Andréa-d'Orcino;RTE DES VIGNES;NB28H62;2007-06-18 17:50:00;3;40000
2007;4051;0;2A;2A048;Calcatoggio;PEVANI;NB28D42;2007-06-19 17:16:00;3;10000
2007;4054;0;2A;2A345;Vero;caserne;NB48C64;2007-06-20 11:32:00;3;50
2007;4082;0;2A;2A118;Fozzano;;NB44K71;2007-06-23 15:26:00;3;50
2007;4083;0;2A;2A308;Sainte-Lucie-de-Tallano;;NB64A83;2007-06-23 17:20:00;3;100
2007;4084;0;2A;2A211;Petreto-Bicchisano;PENTA;NB46G24;2007-06-23 20:09:00;3;600
2007;4086;0;2A;2A271;Sarrola-Carcopino;MANDRIOLO;NB28K42;2007-06-24 12:37:00;3;20000
2007;4087;0;2A;2A212;Piana;ARONE;NC00K53;2007-06-25 09:15:00;3;72000
2007;4093;0;2A;2A139;Lecci;CALA ROSSA;NB84B53;2007-06-26 12:58:00;3;30
2007;4096;0;2A;2A092;Conca;MARMONTAJA;NB86B14;2007-06-26 15:06:00;3;100
2007;4098;0;2A;2A247;Porto-Vecchio;SANTA GIULIA;NB82A95;2007-06-26 19:08:00;3;20
2007;4106;0;2A;2A211;Petreto-Bicchisano;RTE DE PORTO POLLO;NB46D33;2007-06-29 11:46:00;3;50
2007;4109;0;2A;2A247;Porto-Vecchio;;NB84A34;2007-06-30 18:49:00;3;50
2007;4329;0;2A;2A211;Petreto-Bicchisano;;NB46H93;2007-07-02 16:34:00;3;300
2007;4337;0;2A;2A189;Olmeto;OLMETO PLAGE;NB44C72;2007-07-10 13:20:00;3;20000
2007;4341;0;2A;2A269;Sari-Solenzara;;NB86D83;2007-07-11 01:26:00;3;300
2007;4351;0;2A;2A249;Propriano;TIVOLAGGIO;NB44D31;2007-07-12 20:46:00;3;10
2007;4377;0;2A;2A004;Ajaccio;ROCADE;NB28G12;2007-07-16 19:56:00;3;15000
2007;4433;0;2A;2A200;Palneca;TANCHICCIOLO;NB68D32;2007-07-22 19:11:00;3;200
2007;4454;0;2A;2A276;Serra-di-Ferro;PORTO POLLO;NB24L83;2007-07-27 17:00:00;3;40
2007;4692;0;2A;2A130;Grosseto-Prugna;PORTICCIO;NC48K63;2007-08-03 15:43:00;3;200
2007;4693;0;2A;2A114;Figari;RESI LES CHENES;NB62L01;2007-08-04 10:49:00;3;30
2007;4697;0;2A;2A271;Sarrola-Carcopino;CARRIERE;NB28L11;2007-08-04 15:30:00;3;30
2007;4701;0;2A;2A271;Sarrola-Carcopino;CALDANCIA;NB28L14;2007-08-06 15:54:00;3;100
2007;5288;0;2A;2A139;Lecci;;NB84B83;2007-08-10 10:09:00;3;20
2007;5289;0;2A;2A276;Serra-di-Ferro;CUPPABIA;NB24K92;2007-08-12 18:17:00;3;5
2007;5319;0;2A;2A198;Ota;RTE DE OTA;NC20E83;2007-08-21 09:19:00;3;10
2007;5712;0;2A;2A232;Pila-Canale;PT DE CALZOLA;NB46D15;2007-08-30 13:29:00;3;5000
2007;6630;0;2A;2A056;Campo;VILLAGE;NB48H82;2007-09-06 11:43:00;3;100
2007;6637;0;2A;2A092;Conca;FAVONE;NB86E31;2007-09-09 15:29:00;3;20
2007;8997;0;2A;2A212;Piana;COL SAN MARTINO;NC20A53;2007-10-03 12:32:00;3;1500
2007;8998;0;2A;2A114;Figari;POGGIALE;NB62C74;2007-10-03 16:20:00;3;300
2007;9007;0;2A;2A130;Grosseto-Prugna;HAMEAU DE PRUGNA;NB46G74;2007-10-05 14:58:00;3;10000
2007;9013;0;2A;2A008;Albitreccia;vilage;NB64E62;2007-10-08 10:54:00;3;5000
2007;9019;0;2A;2A276;Serra-di-Ferro;CUPPABIA;NB46A01;2007-10-11 12:36:00;3;15000
2007;9022;0;2A;2A215;Pianottoli-Caldarello;BARACA;NB62C64;2007-10-14 10:55:00;3;600
2007;9023;0;2A;2A022;Arro;RD 1;NB28K94;2007-10-14 18:45:00;3;20
2007;9024;0;2A;2A348;Vico;SAGONE-RANCH;NC20D03;2007-10-15 15:10:00;3;2000
2007;9028;0;2A;2A065;Cargèse;PAOMIA;NC20B11;2007-10-16 15:27:00;3;500
2007;9030;0;2A;2A094;Corrano;;NB68A93;2007-10-16 18:46:00;3;100
2007;9031;0;2A;2A278;Serra-di-Scopamène;SOUS  L'EGLISE;NB68B13;2007-10-18 14:32:00;3;500
2007;9032;0;2A;2A247;Porto-Vecchio;PALOMBAGGIA;NB84B03;2007-10-18 14:49:00;3;40000
2007;9053;0;2A;2A247;Porto-Vecchio;CIMETIERE;NB64L43;2007-10-19 18:46:00;3;200
2007;9054;0;2A;2A212;Piana;COL SAN MARTINU;NC20B54;2007-10-19 19:17:00;3;5000
2007;9056;0;2A;2A027;Azzana;VIGNAMAJO;NC40C02;2007-10-20 14:30:00;3;3500
2007;9063;0;2A;2A249;Propriano;LA POSTE;NB44E64;2007-10-22 15:21:00;3;300
2007;9066;0;2A;2A272;Sartène;TIZZANO;NB42C85;2007-10-23 18:15:00;3;200
2007;9069;0;2A;2A032;Bastelicaccia;PISCIATELLO;NB46A95;2007-10-24 09:57:00;3;1000
2007;9075;0;2A;2A065;Cargèse;RTE DU PORT;NC00L01;2007-11-02 12:29:00;3;5000
2007;9080;0;2A;2A200;Palneca;ST ANTOINE;NB68E31;2007-11-09 16:00:00;3;30000
2007;9096;0;2A;2A276;Serra-di-Ferro;CANICCIA;NB44A81;2007-12-08 11:10:00;3;100
2007;9102;0;2A;2A284;Sollacaro;CELACCIA;NB44D81;2007-12-21 16:07:00;;1500
2006;3865;0;2A;2A001;Afa;MURONE;NB28K21;2006-06-21 16:02:00;;1000
2006;3827;0;2A;2A004;Ajaccio;ROCADE;NB28G01;2006-06-12 15:50:00;;200
2006;3888;0;2A;2A004;Ajaccio;MILELLI;NB28F03;2006-06-25 20:27:00;;150
2006;3899;0;2A;2A004;Ajaccio;CANNES;NB28F03;2006-06-30 12:41:00;;500
2006;4470;0;2A;2A004;Ajaccio;VAZZIO;NB28K04;2006-07-22 15:07:00;3;20
2006;7330;0;2A;2A004;Ajaccio;VAZZIO;NB28K04;2006-08-29 20:30:00;3;30
2006;3794;0;2A;2A006;Alata;CHEMIN EMMAUS;NB28F11;2006-06-06 18:01:00;3;2000
2006;3823;0;2A;2A006;Alata;PIETROSELLA;NB28H34;2006-06-10 18:11:00;;100
2006;3847;0;2A;2A006;Alata;;NB28H21;2006-06-17 14:58:00;;500
2006;3860;0;2A;2A017;Appietto;CIMETIERRE;NB28G42;2006-06-21 10:11:00;;300
2006;3426;0;2A;2A024;Aullène;CAMPANAGHIU;NB66B14;2006-04-02 18:07:00;3;30000
2006;3853;0;2A;2A031;Bastelica;VILLAGE;NB48K55;2006-06-20 17:05:00;;500
2006;3839;0;2A;2A032;Bastelicaccia;BOTTACCINO;NB28L03;2006-06-15 11:18:00;;4000
2006;3848;0;2A;2A040;Bocognano;;NB48L91;2006-06-17 15:17:00;;800
2006;3615;0;2A;2A041;Bonifacio;st julien;NB62H14;2006-04-12 09:57:00;3;20
2006;3797;0;2A;2A041;Bonifacio;;NB62K54;2006-06-07 14:23:00;3;12000
2006;7632;0;2A;2A041;Bonifacio;TRINITE;NB62E25;2006-09-09 19:35:00;;50
2006;8192;0;2A;2A041;Bonifacio;CALA LONGA;NB62L23;2006-10-10 17:07:00;3;20
2006;8193;0;2A;2A041;Bonifacio;CALA LONGA;NB62L23;2006-10-10 17:42:00;4;350
2006;3667;0;2A;2A048;Calcatoggio;Exotarium;NB28G51;2006-05-14 15:35:00;3;20000
2006;3855;0;2A;2A065;Cargèse;VILLAGE;NC00L01;2006-06-21 09:32:00;;1000
2006;3419;0;2A;2A070;Casaglione;D81;NB28F75;2006-03-09 14:44:00;3;200
2006;3678;0;2A;2A070;Casaglione;TIUCCIA;NB28F75;2006-05-18 15:06:00;3;2000
2006;4335;0;2A;2A085;Cauro;VILLAGE;NB46D91;2006-07-16 19:18:00;;500
2006;3395;0;2A;2A108;Évisa;CAPO SUTTANU;NB20H71;2006-01-11 16:03:00;3;3000
2006;3834;0;2A;2A090;Coggia;SAGONE;NB20D12;2006-06-14 17:35:00;;1000
2006;3743;0;2A;2A091;Cognocoli-Monticchi;MARATO;NB46C45;2006-05-18 17:00:00;3;500
2006;7406;0;2A;2A091;Cognocoli-Monticchi;PEDI LONGA;NB46C53;2006-06-08 12:06:00;3;30
2006;3765;0;2A;2A098;Coti-Chiavari;CUPABIA;NB24K91;2006-05-25 16:25:00;3;3000
2006;7339;0;2A;2A103;Cuttoli-Corticchiato;;NB48D31;2006-09-03 16:46:00;3;30
2006;3613;0;2A;2A114;Figari;;NB62C64;2006-04-11 15:51:00;3;100
2006;3818;0;2A;2A114;Figari;VILLAGE;NB62E72;2006-06-09 17:45:00;;1500
2006;7404;0;2A;2A130;Grosseto-Prugna;;NB46F75;2006-05-30 16:59:00;3;50
2006;7407;0;2A;2A130;Grosseto-Prugna;FIUMICELLI;NB46F83;2006-06-14 07:10:00;3;20
2006;4931;0;2A;2A130;Grosseto-Prugna;TERRA BELLA;NB26L71;2006-07-29 12:17:00;3;10
2006;3635;0;2A;2A142;Levie;ARGHIGNA;NB64D84;2006-04-24 16:14:00;3;300
2006;3885;0;2A;2A181;Ocana;VETRICELLI;NB48D14;2006-06-25 13:48:00;;500
2006;4932;0;2A;2A189;Olmeto;PLAGE;NB44C75;2006-07-29 19:02:00;3;50
2006;3401;0;2A;2A198;Ota;;NC20D82;2006-01-24 14:16:00;3;300
2006;3404;0;2A;2A198;Ota;FUIMINALE;NC20D83;2006-01-24 22:41:00;3;100
2006;4100;0;2A;2A198;Ota;MARINE;NC20C82;2006-07-09 22:45:00;;40
2006;3429;0;2A;2A211;Petreto-Bicchisano;VILLAGE;NB46G22;2006-04-03 15:19:00;3;300
2006;7393;0;2A;2A211;Petreto-Bicchisano;;NB46G33;2006-04-22 18:16:00;3;20
2006;4107;0;2A;2A211;Petreto-Bicchisano;;NB46G34;2006-07-12 14:55:00;;50
2006;3798;0;2A;2A232;Pila-Canale;VILLAGE;NB46D43;2006-06-08 16:02:00;3;400
2006;3415;0;2A;2A247;Porto-Vecchio;BOCCA DI L'ORO;NB84A02;2006-02-14 15:07:00;3;200
2006;3677;0;2A;2A247;Porto-Vecchio;OSPEDALE;NB64G63;2006-05-17 15:03:00;3;3000
2006;3744;0;2A;2A247;Porto-Vecchio;OSPEDALE;NB64G64;2006-05-19 12:11:00;3;1000
2006;3787;0;2A;2A247;Porto-Vecchio;RTE CALA ROSSA;NB84B53;2006-05-31 14:27:00;3;50
2006;3820;0;2A;2A247;Porto-Vecchio;MURATELLO;NB64G22;2006-06-10 14:08:00;;3000
2006;4707;0;2A;2A247;Porto-Vecchio;;NB84A31;2006-07-24 10:23:00;;10
2006;7329;0;2A;2A247;Porto-Vecchio;VILLE;NB84A34;2006-08-29 18:01:00;3;30
2006;3436;0;2A;2A254;Quenza;VILLAGE;NB66D24;2006-04-08 11:46:00;3;200
2006;7631;0;2A;2A269;Sari-Solenzara;;NB86E31;2006-09-09 15:04:00;;10
2006;8180;0;2A;2A272;Sartène;BOCCA ALBITRINA;NB44G34;2006-10-02 15:20:00;2;1500
2006;8189;0;2A;2A272;Sartène;TIZZANO;NB42C85;2006-10-09 15:43:00;3;100
2006;8200;0;2A;2A272;Sartène;CASTAGNA;NB44H43;2006-10-15 15:07:00;3;300
2006;3862;0;2A;2A276;Serra-di-Ferro;PORTO POLLO;NB24L83;2006-06-21 14:24:00;;150
2006;7396;0;2A;2A284;Sollacaro;;NB46E04;2006-05-04 14:24:00;3;500
2006;7397;0;2A;2A284;Sollacaro;;NB46E04;2006-05-05 17:38:00;3;50
2006;3676;0;2A;2A284;Sollacaro;VILLAGE;NB46E05;2006-05-16 15:15:00;3;300
2006;7401;0;2A;2A284;Sollacaro;;NB46E04;2006-05-17 17:50:00;3;200
2006;7402;0;2A;2A284;Sollacaro;;NB46E04;2006-05-20 18:02:00;3;200
2006;3437;0;2A;2A322;Tasso;VILLAGE;NB68B11;2006-04-08 14:00:00;3;2500
2006;3846;0;2A;2A323;Tavaco;;NB48C51;2006-06-17 14:12:00;;2500
2006;3439;0;2A;2A324;Tavera;STRAMBELLACCE;NB48G82;2006-04-10 16:12:00;3;1000
2006;4080;0;2A;2A330;Ucciani;PONT;NB48F71;2006-07-06 09:17:00;;200
2005;3577;0;2A;2A247;Porto-Vecchio;tenta;NB64L22;2005-02-13 11:40:00;3;2000
2005;3587;0;2A;2A330;Ucciani;chapelle ST ANTOINE;NB48F75;2005-03-17 12:18:00;3;1000
2005;3588;0;2A;2A358;Zévaco;col de GRANACCE;NB46K84;2005-03-17 12:29:00;3;2000
2005;3591;0;2A;2A271;Sarrola-Carcopino;BALEONE;NB28K12;2005-03-19 14:21:00;3;600
2005;3592;0;2A;2A271;Sarrola-Carcopino;BALEONE;NB28K13;2005-03-19 15:00:00;3;500
2005;3593;0;2A;2A271;Sarrola-Carcopino;;NB48A42;2005-03-19 15:17:00;3;3000
2005;3594;0;2A;2A142;Levie;ARCHIGNA;NB64C72;2005-03-19 15:57:00;3;1000
2005;3599;0;2A;2A228;Pietrosella;;NB46B41;2005-03-22 10:20:00;3;1000
2005;3600;0;2A;2A031;Bastelica;;NB48K45;2005-03-23 16:41:00;3;2000
2005;3602;0;2A;2A212;Piana;Pont de Mezzana;NC20B61;2005-03-23 18:29:00;3;300
2005;3603;0;2A;2A209;Peri;;NB48B44;2005-03-24 13:13:00;3;200
2005;3604;0;2A;2A348;Vico;San Martinu;NC20H21;2005-04-03 17:09:00;3;15000
2005;3605;0;2A;2A024;Aullène;Col de la VACCIA;NB66B51;2005-04-06 13:31:00;3;15000
2005;5472;0;2A;2A040;Bocognano;busso;NB48K92;2005-04-29 15:50:00;3;300
2005;5473;0;2A;2A062;Carbuccia;;NB48E65;2005-04-30 18:18:00;3;300
2005;5474;0;2A;2A064;Cardo-Torgia;;NB64F63;2005-05-01 14:11:00;3;300
2005;5796;0;2A;2A357;Zérubia;;NB66B14;2005-05-02 13:44:00;3;20000
2005;5947;0;2A;2A040;Bocognano;;NB48L91;2005-05-02 14:10:00;3;500
2005;5950;0;2A;2A212;Piana;VILLAGE;NC20A61;2005-05-04 17:22:00;3;2000
2005;5955;0;2A;2A362;Zonza;PINARELLO;NB84D83;2005-05-10 12:00:00;3;150
2005;5963;0;2A;2A004;Ajaccio;la cofina;NB28H13;2005-05-17 10:46:00;3;1000
2005;5967;0;2A;2A271;Sarrola-Carcopino;;NB28L32;2005-05-22 11:57:00;3;1000
2005;5968;0;2A;2A004;Ajaccio;;NB28H04;2005-05-22 14:56:00;3;200
2005;5970;0;2A;2A312;Santa-Maria-Siché;;NB46G72;2005-05-22 15:34:00;3;300
2005;5975;0;2A;2A189;Olmeto;SCODI NERU;NB44D71;2005-05-27 16:35:00;;5000
2005;5980;0;2A;2A345;Vero;CUPPULATA;NB48C63;2005-05-30 11:21:00;3;100
2005;5982;0;2A;2A247;Porto-Vecchio;BOCCA DI L'ORO;NB84A05;2005-05-30 11:21:00;3;2000
2005;5985;0;2A;2A132;Guargualé;;NB46E51;2005-05-30 16:05:00;3;1000
2005;5995;0;2A;2A191;Olmiccia;;NB44L62;2005-06-03 14:03:00;3;500
2005;6001;0;2A;2A090;Coggia;;NC20D03;2005-06-07 13:22:00;3;600
2005;6002;0;2A;2A357;Zérubia;;NB66A12;2005-06-07 14:58:00;3;30
2005;6006;0;2A;2A209;Peri;;nb48b44;2005-06-09 16:36:00;3;35000
2005;6168;0;2A;2A324;Tavera;;NB48G81;2005-06-11 13:02:00;3;300
2005;6264;0;2A;2A006;Alata;LOT PIETROSELLA;NB28G23;2005-06-11 13:28:00;3;500
2005;6267;0;2A;2A308;Sainte-Lucie-de-Tallano;;NB64A83;2005-06-11 15:21:00;3;50
2005;6269;0;2A;2A065;Cargèse;LE PERU;NC00L11;2005-06-11 18:13:00;3;150
2005;6270;0;2A;2A048;Calcatoggio;;NB28G52;2005-06-11 22:03:00;3;4000
2005;6271;0;2A;2A189;Olmeto;BARACCI;NB44E75;2005-06-12 12:39:00;3;500
2005;6272;0;2A;2A041;Bonifacio;SANTA MANZA;NB62K21;2005-06-12 14:11:00;3;200
2005;6273;0;2A;2A295;Sant'Andréa-d'Orcino;;NB28H51;2005-06-12 19:21:00;3;1000
2005;6274;0;2A;2A004;Ajaccio;la parata;NB26B84;2005-06-13 11:57:00;3;8000
2005;6275;0;2A;2A017;Appietto;Golfe de LAVA;NB26D33;2005-06-13 13:54:00;3;200
2005;6277;0;2A;2A006;Alata;PICHIO;NB28H34;2005-06-13 16:26:00;3;600
2005;6278;0;2A;2A300;San-Gavino-di-Carbini;ARRAGGIO;NB64L63;2005-06-13 16:44:00;3;2000
2005;6282;0;2A;2A163;Monacia-d'Aullène;;NB42L72;2005-06-17 15:29:00;3;500
2005;6421;0;2A;2A215;Pianottoli-Caldarello;;NB62B52;2005-06-19 10:57:00;3;500
2005;6426;0;2A;2A103;Cuttoli-Corticchiato;A CASETA;NB48A22;2005-06-22 13:50:00;3;1500
2005;6427;0;2A;2A118;Fozzano;BURGO;NB44G72;2005-06-22 18:08:00;3;1000
2005;6435;0;2A;2A279;Serriera;;NC22D01;2005-06-28 10:35:00;3;3000
2005;6436;0;2A;2A247;Porto-Vecchio;;NB64K2;2005-06-28 17:43:00;3;3000
2005;6443;0;2A;2A004;Ajaccio;FINOSELLO;NB28G05;2005-07-04 10:06:00;3;300
2005;6447;0;2A;2A070;Casaglione;;NB28E72;2005-07-04 15:06:00;3;5000
2005;6449;0;2A;2A247;Porto-Vecchio;la trinite;NB84A54;2005-07-04 15:28:00;3;300
2005;6456;0;2A;2A103;Cuttoli-Corticchiato;A GROTTA;NB48A25;2005-07-05 15:26:00;3;25000
2005;6458;0;2A;2A004;Ajaccio;LOGIREM;NB28G13;2005-07-06 11:17:00;3;10
2005;6708;0;2A;2A004;Ajaccio;CANDIA;NB28G05;2005-07-08 15:42:00;3;10000
2005;6760;0;2A;2A142;Levie;gualdaricciu;NB64E81;2005-07-17 12:17:00;3;20
2005;6775;0;2A;2A071;Casalabriva;CELACCIA;NB46E03;2005-07-21 13:30:00;3;200
2005;6779;0;2A;2A004;Ajaccio;bodiccione;nb28g14;2005-07-24 11:13:00;3;300
2005;6788;0;2A;2A348;Vico;SAGONE;NC20D04;2005-07-26 13:39:00;3;20
2005;6789;0;2A;2A103;Cuttoli-Corticchiato;;NB48B42;2005-07-26 16:13:00;3;10000
2005;8073;0;2A;2A048;Calcatoggio;LA LISCIA;NB28G51;2005-08-04 12:53:00;3;1000
2005;8503;0;2A;2A197;Osani;curzo;NC22B12;2005-04-15 15:10:00;3;1500
2005;8505;0;2A;2A212;Piana;RTE D'ARONE;NC00K5;2005-04-30 15:52:00;3;100
2005;8507;0;2A;2A198;Ota;camping;nc20c83;2005-06-08 16:23:00;3;50
2005;8508;0;2A;2A212;Piana;vistale;NC20A61;2005-06-09 14:15:00;3;50
2005;8509;0;2A;2A212;Piana;VISTALE;NC20A61;2005-06-21 10:24:00;3;80
2005;8512;0;2A;2A142;Levie;;NB64D81;2005-08-11 01:39:00;3;150
2004;1111;0;2A;2A276;Serra-di-Ferro;PUNTA DI BASI;NB46B03;2004-01-15 15:33:00;3;300
2004;1112;0;2A;2A198;Ota;PORTO;NC20D84;2004-02-07 15:45:00;3;250
2004;1114;0;2A;2A006;Alata;;NB28E02;2004-02-16 11:42:00;3;4000
2004;1115;0;2A;2A198;Ota;PORTO;NC20D84;2004-02-16 16:14:00;3;100
2004;1116;0;2A;2A362;Zonza;ste lucie povo;NB86E03;2004-02-17 11:24:00;3;4000
2004;1117;0;2A;2A362;Zonza;;NB66F11;2004-02-17 18:19:00;3;200
2004;1119;0;2A;2A360;Zigliara;;NB46H61;2004-02-18 16:38:00;3;2500
2004;1121;0;2A;2A004;Ajaccio;finosello;NB28G05;2004-03-15 12:31:00;3;2000
2004;1122;0;2A;2A330;Ucciani;pont d'UCCIANI;NB48F1;2004-03-16 15:44:00;3;1000
2004;1123;0;2A;2A024;Aullène;;NB66C5;2004-03-17 19:32:00;3;4000
2004;1124;0;2A;2A212;Piana;;NC20A64;2004-03-18 16:39:00;3;1000
2004;1126;0;2A;2A360;Zigliara;;NB46H61;2004-03-21 17:56:00;3;300
2004;1127;0;2A;2A142;Levie;;NB64D8;2004-03-28 15:54:00;3;100
2004;1128;0;2A;2A276;Serra-di-Ferro;PRATAVONE;NB46B05;2004-04-02 15:38:00;3;200
2004;1130;0;2A;2A362;Zonza;TAGLIA ROSSA;NB84D92;2004-04-07 15:33:00;3;500
2004;2677;0;2A;2A212;Piana;rte de casabianca;NC00K41;2004-04-13 16:42:00;3;200
2004;2679;0;2A;2A198;Ota;;NC20E74;2004-04-24 16:22:00;3;30
2004;2683;0;2A;2A348;Vico;SAGONE;NC20E11;2004-05-17 17:08:00;3;30
2004;2684;0;2A;2A211;Petreto-Bicchisano;;NB46G21;2004-05-22 14:22:00;3;200
2004;2685;0;2A;2A228;Pietrosella;;NB26K53;2004-05-24 13:03:00;3;2500
2004;2686;0;2A;2A348;Vico;cd la Citadella;NC20H31;2004-05-25 08:51:00;3;50
2004;6072;0;2A;2A004;Ajaccio;CONFINA 2;NB28H13;2004-06-12 11:59:00;;1
2004;6073;0;2A;2A032;Bastelicaccia;LICETTO;NB48A23;2004-06-15 13:55:00;;2000
2004;6074;0;2A;2A269;Sari-Solenzara;;NB86D82;2004-06-18 16:12:00;;400
2004;6075;0;2A;2A247;Porto-Vecchio;Golfe SANTA GIULIA;NB82A92;2004-06-20 16:31:00;;2000
2004;6078;0;2A;2A004;Ajaccio;Chateau PUNTA;NB28E12;2004-06-22 13:39:00;;300
2004;6123;0;2A;2A017;Appietto;VULPAJA;NB28H34;2004-07-17 16:33:00;;5000
2004;6084;0;2A;2A271;Sarrola-Carcopino;;NB28L12;2004-06-25 16:03:00;;2000
2004;6088;0;2A;2A006;Alata;;NB28G24;2004-06-26 14:41:00;;150
2004;6095;0;2A;2A065;Cargèse;LOZZI;NC00L23;2004-06-28 14:00:00;;800
2004;6096;0;2A;2A212;Piana;PONTA E NOCE;NC20A62;2004-06-30 10:21:00;;1000
2004;6100;0;2A;2A040;Bocognano;QUERCIOLO;NB48K93;2004-07-03 16:55:00;;150
